COMPETITION_WYID,MATCH_WYID,TEAM_WYID,SHOTS,FOULS,CORNERS,REDCARDS,YELLOWCARDS,OFFSIDES,DRIBBLES,GOALS,XGPERSHOT,AVGDISTANCE,XG,PROGRESSIVERUNS,TOUCHESINBOX,FOULSSUFFERED,SHOTSONTARGET,SHOTSBLOCKED,SHOTSOUTSIDEBOX,SHOTSOUTSIDEBOXONTARGET,SHOTSONPOST,SHOTSWIDE,SHOTSFROMBOX,SHOTSFROMBOXONTARGET,FREEKICKS,SHOTSFROMDANGERZONE,TOTALTHROWINS,LEFTTHROWINS,RIGHTTHROWINS,MATCH_WYID,MATCHLABEL,DATE,DATEUTC,MATCHSTATUS,COMPETITION_WYID,SEASON_WYID,ROUND_WYID,GAMEWEEK
335,5452107,7455,28,9,8,0,1,1,32,3,0.154,16.6,4.302,13,27,12,9,6,9,2,1,12,19,7,3,15,24,12,12,5452107,"OB - Midtjylland, 1 - 3",2023-03-31 19:00:00.000,2023-03-31 17:00:00.000,Played,335,188039,4428734,1
335,5452109,7454,18,16,6,0,1,2,35,4,0.171,16.1,3.079,22,40,9,10,4,6,3,0,4,12,7,3,8,24,5,19,5452109,"Horsens - AaB, 0 - 4",2023-04-02 14:00:00.000,2023-04-02 12:00:00.000,Played,335,188039,4428734,1
335,5452109,7465,8,11,3,1,5,2,26,0,0.152,14.6,1.217,5,21,16,1,2,2,0,0,5,6,1,4,5,13,9,4,5452109,"Horsens - AaB, 0 - 4",2023-04-02 14:00:00.000,2023-04-02 12:00:00.000,Played,335,188039,4428734,1
335,5452108,7461,7,16,3,0,5,1,15,1,0.147,17.1,1.027,12,9,9,4,2,3,2,0,1,4,2,0,4,29,21,8,5452108,"Lyngby - Silkeborg, 1 - 1",2023-04-02 14:00:00.000,2023-04-02 12:00:00.000,Played,335,188039,4428734,1
335,5452108,7484,9,10,7,0,2,6,29,1,0.169,18.9,1.522,12,13,15,2,2,4,0,0,5,5,2,6,4,19,8,11,5452108,"Lyngby - Silkeborg, 1 - 1",2023-04-02 14:00:00.000,2023-04-02 12:00:00.000,Played,335,188039,4428734,1
335,5452137,7453,17,6,9,0,0,0,30,0,0.105,16.2,1.789,16,34,8,5,4,5,0,1,7,12,5,2,10,23,14,9,5452137,"Brøndby - Viborg, 0 - 3",2023-04-02 16:00:00.000,2023-04-02 14:00:00.000,Played,335,188039,4428735,1
335,5452137,7456,13,8,5,0,0,1,29,3,0.103,16.8,1.335,22,19,6,8,3,5,2,2,0,8,6,0,7,15,6,9,5452137,"Brøndby - Viborg, 0 - 3",2023-04-02 16:00:00.000,2023-04-02 14:00:00.000,Played,335,188039,4428735,1
335,5452138,7452,20,11,10,0,4,2,28,2,0.118,18,2.361,10,32,8,8,4,7,1,1,7,13,7,1,9,14,6,8,5452138,"København - Nordsjælland, 2 - 1",2023-04-02 18:00:00.000,2023-04-02 16:00:00.000,Played,335,188039,4428735,1
335,5452138,7458,12,8,3,0,3,0,36,1,0.071,20.5,0.8567,18,14,11,3,5,7,2,0,4,5,1,1,3,20,11,9,5452138,"København - Nordsjælland, 2 - 1",2023-04-02 18:00:00.000,2023-04-02 16:00:00.000,Played,335,188039,4428735,1
335,5452139,7457,18,11,7,0,1,0,38,1,0.107,19.4,1.922,21,15,18,5,7,10,1,0,6,8,4,5,5,21,7,14,5452139,"AGF - Randers, 1 - 1",2023-04-03 19:00:00.000,2023-04-03 17:00:00.000,Played,335,188039,4428735,1
335,5452139,7462,4,19,2,0,3,0,34,1,0.108,17.5,0.4337,15,10,10,1,2,1,1,0,1,3,0,0,1,24,12,12,5452139,"AGF - Randers, 1 - 1",2023-04-03 19:00:00.000,2023-04-03 17:00:00.000,Played,335,188039,4428735,1
335,5452140,7457,6,11,2,0,2,1,25,1,0.127,19.6,0.7625,4,12,10,3,1,3,2,0,2,3,1,1,3,27,11,16,5452140,"Viborg - AGF, 0 - 1",2023-04-09 16:00:00.000,2023-04-09 14:00:00.000,Played,335,188039,4428735,2
335,5452140,7456,16,10,7,0,1,1,37,0,0.093,20,1.485,9,22,10,7,3,8,3,0,6,8,4,3,4,26,13,13,5452140,"Viborg - AGF, 0 - 1",2023-04-09 16:00:00.000,2023-04-09 14:00:00.000,Played,335,188039,4428735,2
335,5452111,7484,4,15,6,0,3,0,12,0,0.094,21.6,0.3764,7,11,9,2,0,2,1,0,2,2,1,1,2,22,10,12,5452111,"Midtjylland - Lyngby, 1 - 0",2023-04-10 14:00:00.000,2023-04-10 12:00:00.000,Played,335,188039,4428734,2
335,5452110,7454,16,13,8,0,2,4,28,2,0.171,15.3,2.734,12,23,10,4,5,4,1,2,5,12,3,6,10,31,8,23,5452110,"AaB - OB, 2 - 3",2023-04-10 14:00:00.000,2023-04-10 12:00:00.000,Played,335,188039,4428734,2
335,5452110,7460,14,10,8,0,2,1,36,3,0.204,16.2,2.851,12,24,12,7,2,4,2,0,5,10,5,1,7,31,21,10,5452110,"AaB - OB, 2 - 3",2023-04-10 14:00:00.000,2023-04-10 12:00:00.000,Played,335,188039,4428734,2
335,5452111,7455,18,10,5,0,1,0,35,1,0.1,20.2,1.795,22,28,13,7,6,9,2,0,5,9,5,2,5,22,12,10,5452111,"Midtjylland - Lyngby, 1 - 0",2023-04-10 14:00:00.000,2023-04-10 12:00:00.000,Played,335,188039,4428734,2
335,5452141,7462,15,13,6,0,2,0,17,1,0.117,20.3,1.759,13,14,7,5,5,7,2,1,4,8,3,3,5,15,8,7,5452141,"Randers - København, 1 - 0",2023-04-10 16:00:00.000,2023-04-10 14:00:00.000,Played,335,188039,4428735,2
335,5452141,7452,16,8,6,0,0,0,27,0,0.067,21.7,1.076,22,28,13,6,2,9,4,0,8,7,2,2,5,27,13,14,5452141,"Randers - København, 1 - 0",2023-04-10 16:00:00.000,2023-04-10 14:00:00.000,Played,335,188039,4428735,2
335,5452142,7453,19,13,6,0,4,1,19,1,0.176,17.8,3.341,18,21,15,9,2,6,3,0,8,13,6,4,9,16,12,4,5452142,"Nordsjælland - Brøndby, 2 - 1",2023-04-10 18:00:00.000,2023-04-10 16:00:00.000,Played,335,188039,4428735,2
335,5452142,7458,6,16,3,0,3,3,19,2,0.099,16.8,0.5941,18,8,13,3,2,2,1,0,1,4,2,2,3,17,8,9,5452142,"Nordsjælland - Brøndby, 2 - 1",2023-04-10 18:00:00.000,2023-04-10 16:00:00.000,Played,335,188039,4428735,2
335,5452112,7465,5,9,2,0,2,1,15,2,0.2,16.1,1.002,5,16,10,3,0,2,2,0,2,3,1,2,3,16,5,11,5452112,"Silkeborg - Horsens, 1 - 2",2023-04-11 18:30:00.000,2023-04-11 16:30:00.000,Played,335,188039,4428734,2
335,5452112,7461,13,10,9,0,0,2,16,1,0.058,20.3,0.7595,24,16,8,3,5,9,2,0,5,4,1,1,3,18,11,7,5452112,"Silkeborg - Horsens, 1 - 2",2023-04-11 18:30:00.000,2023-04-11 16:30:00.000,Played,335,188039,4428734,2
335,5452113,7455,19,7,6,0,2,1,41,1,0.103,18.4,1.949,22,23,10,10,4,8,5,0,5,11,5,4,6,22,15,7,5452113,"Midtjylland - AaB, 1 - 1",2023-04-14 19:00:00.000,2023-04-14 17:00:00.000,Played,335,188039,4428734,3
335,5452113,7454,13,11,7,0,3,2,27,1,0.081,19.2,1.059,12,29,7,6,3,6,2,0,3,7,4,2,6,22,9,13,5452113,"Midtjylland - AaB, 1 - 1",2023-04-14 19:00:00.000,2023-04-14 17:00:00.000,Played,335,188039,4428734,3
335,5452114,7465,4,9,3,0,1,0,19,1,0.116,22.3,0.4651,6,10,5,2,1,3,2,0,1,1,0,0,1,19,9,10,5452114,"Lyngby - Horsens, 2 - 1",2023-04-16 14:00:00.000,2023-04-16 12:00:00.000,Played,335,188039,4428734,3
335,5452114,7484,11,6,10,0,2,3,23,2,0.089,18.7,0.9833,20,22,9,3,1,6,0,0,7,5,3,3,5,43,17,26,5452114,"Lyngby - Horsens, 2 - 1",2023-04-16 14:00:00.000,2023-04-16 12:00:00.000,Played,335,188039,4428734,3
335,5452115,7461,11,8,6,0,0,1,18,0,0.124,14.5,1.362,26,28,8,5,3,3,2,0,3,8,3,1,5,21,10,11,5452115,"OB - Silkeborg, 2 - 0",2023-04-16 14:00:00.000,2023-04-16 12:00:00.000,Played,335,188039,4428734,3
335,5452115,7460,9,9,4,0,0,4,37,2,0.158,16.3,1.419,22,14,7,2,1,4,0,0,6,5,2,2,4,16,11,5,5452115,"OB - Silkeborg, 2 - 0",2023-04-16 14:00:00.000,2023-04-16 12:00:00.000,Played,335,188039,4428734,3
335,5452143,7456,10,12,5,0,2,2,31,1,0.103,22.7,1.03,18,15,11,4,4,6,1,0,2,4,3,1,3,20,8,12,5452143,"København - Viborg, 2 - 1",2023-04-16 16:00:00.000,2023-04-16 14:00:00.000,Played,335,188039,4428735,3
335,5452143,7452,11,12,2,0,2,0,39,2,0.127,16.3,1.396,26,17,11,5,1,3,0,1,4,8,5,1,5,22,11,11,5452143,"København - Viborg, 2 - 1",2023-04-16 16:00:00.000,2023-04-16 14:00:00.000,Played,335,188039,4428735,3
335,5452144,7453,9,11,3,0,1,0,13,1,0.116,16.8,1.042,10,14,14,3,4,4,2,0,2,5,1,1,4,22,15,7,5452144,"Brøndby - AGF, 1 - 0",2023-04-16 18:00:00.000,2023-04-16 16:00:00.000,Played,335,188039,4428735,3
335,5452144,7457,15,14,4,0,2,2,26,0,0.083,18.1,1.252,13,20,10,4,6,6,1,0,5,9,3,4,6,25,10,15,5452144,"Brøndby - AGF, 1 - 0",2023-04-16 18:00:00.000,2023-04-16 16:00:00.000,Played,335,188039,4428735,3
335,5452145,7458,12,11,7,0,2,0,29,1,0.1,17.8,1.205,24,28,9,2,5,4,0,0,5,8,2,3,5,19,7,12,5452145,"Randers - Nordsjælland, 1 - 1",2023-04-17 19:00:00.000,2023-04-17 17:00:00.000,Played,335,188039,4428735,3
335,5452145,7462,10,9,3,0,2,0,22,1,0.08,19.6,0.7995,15,10,11,1,5,5,0,0,4,5,1,4,3,20,5,15,5452145,"Randers - Nordsjælland, 1 - 1",2023-04-17 19:00:00.000,2023-04-17 17:00:00.000,Played,335,188039,4428735,3
335,5452116,7454,14,9,6,0,2,5,33,2,0.082,19.6,1.149,9,17,6,6,2,7,1,1,5,7,5,3,5,26,13,13,5452116,"Silkeborg - AaB, 2 - 2",2023-04-21 19:00:00.000,2023-04-21 17:00:00.000,Played,335,188039,4428734,4
335,5452116,7461,10,7,2,0,0,1,34,2,0.195,15.6,1.954,14,17,8,4,2,3,0,0,4,7,4,0,5,23,14,9,5452116,"Silkeborg - AaB, 2 - 2",2023-04-21 19:00:00.000,2023-04-21 17:00:00.000,Played,335,188039,4428734,4
335,5452117,7465,4,12,6,0,2,3,26,0,0.077,16.6,0.3079,17,14,6,2,0,1,0,1,1,3,2,1,2,31,13,18,5452117,"Horsens - Midtjylland, 0 - 2",2023-04-23 14:00:00.000,2023-04-23 12:00:00.000,Played,335,188039,4428734,4
335,5452146,7456,9,7,1,0,2,1,17,1,0.216,16.1,1.948,13,13,9,3,2,4,1,1,3,5,2,1,5,18,9,9,5452146,"Viborg - Nordsjælland, 1 - 0",2023-04-23 14:00:00.000,2023-04-23 12:00:00.000,Played,335,188039,4428735,4
335,5452146,7458,10,10,3,0,2,3,14,0,0.126,18.6,1.262,8,11,7,3,3,6,2,1,3,4,1,0,3,22,16,6,5452146,"Viborg - Nordsjælland, 1 - 0",2023-04-23 14:00:00.000,2023-04-23 12:00:00.000,Played,335,188039,4428735,4
335,5452117,7455,13,6,5,0,1,1,26,2,0.117,16.8,1.515,11,20,11,5,1,3,1,1,6,10,4,1,5,30,19,11,5452117,"Horsens - Midtjylland, 0 - 2",2023-04-23 14:00:00.000,2023-04-23 12:00:00.000,Played,335,188039,4428734,4
335,5452147,7462,14,7,1,0,3,0,26,4,0.158,17.3,2.212,10,19,7,9,1,4,3,0,4,10,6,0,6,19,4,15,5452147,"Brøndby - Randers, 0 - 4",2023-04-23 16:00:00.000,2023-04-23 14:00:00.000,Played,335,188039,4428735,4
335,5452147,7453,12,9,6,0,1,1,24,0,0.166,14.8,1.991,20,19,7,3,4,5,2,0,5,7,1,2,6,27,19,8,5452147,"Brøndby - Randers, 0 - 4",2023-04-23 16:00:00.000,2023-04-23 14:00:00.000,Played,335,188039,4428735,4
335,5452148,7452,5,6,3,0,1,2,22,0,0.084,17.4,0.4206,21,16,12,1,0,1,0,0,4,4,1,1,3,12,6,6,5452148,"AGF - København, 0 - 0",2023-04-23 18:00:00.000,2023-04-23 16:00:00.000,Played,335,188039,4428735,4
335,5452148,7457,6,13,9,0,1,3,25,0,0.112,18.4,0.6706,15,11,4,2,3,2,0,0,1,4,2,3,1,21,10,11,5452148,"AGF - København, 0 - 0",2023-04-23 18:00:00.000,2023-04-23 16:00:00.000,Played,335,188039,4428735,4
335,5452118,7460,17,11,5,0,1,4,35,2,0.176,17.7,2.996,22,26,15,6,7,7,3,1,3,10,3,6,7,21,13,8,5452118,"OB - Lyngby, 2 - 2",2023-04-24 19:00:00.000,2023-04-24 17:00:00.000,Played,335,188039,4428734,4
335,5452118,7484,15,15,8,0,5,2,24,2,0.135,16.4,2.024,6,15,9,8,4,5,3,0,3,10,5,4,5,18,8,10,5452118,"OB - Lyngby, 2 - 2",2023-04-24 19:00:00.000,2023-04-24 17:00:00.000,Played,335,188039,4428734,4
335,5452119,7465,16,10,4,0,2,2,33,2,0.194,16.4,3.102,12,37,8,5,8,5,1,0,3,11,4,2,9,25,13,12,5452119,"Horsens - OB, 2 - 2",2023-04-28 19:00:00.000,2023-04-28 17:00:00.000,Played,335,188039,4428734,5
335,5452119,7460,11,9,8,0,3,4,34,2,0.151,15.1,1.656,13,30,9,4,4,2,0,0,3,9,4,3,8,27,14,13,5452119,"Horsens - OB, 2 - 2",2023-04-28 19:00:00.000,2023-04-28 17:00:00.000,Played,335,188039,4428734,5
335,5452149,7462,7,16,1,0,2,3,18,1,0.095,15.4,0.664,13,8,11,3,1,2,1,1,2,5,2,3,4,23,11,12,5452149,"Viborg - Randers, 3 - 1",2023-04-30 14:00:00.000,2023-04-30 12:00:00.000,Played,335,188039,4428735,5
335,5452120,7454,8,11,3,0,2,3,20,1,0.15,17.2,1.199,5,10,11,2,1,3,1,0,5,5,1,3,2,25,13,12,5452120,"AaB - Lyngby, 1 - 0",2023-04-30 14:00:00.000,2023-04-30 12:00:00.000,Played,335,188039,4428734,5
335,5452149,7456,15,12,7,0,1,0,24,3,0.209,15.7,3.134,13,27,12,6,2,5,1,1,6,10,5,2,8,31,17,14,5452149,"Viborg - Randers, 3 - 1",2023-04-30 14:00:00.000,2023-04-30 12:00:00.000,Played,335,188039,4428735,5
335,5452120,7484,14,15,9,0,2,2,21,0,0.107,17.3,1.505,5,22,9,6,2,4,1,0,6,10,5,6,5,38,15,23,5452120,"AaB - Lyngby, 1 - 0",2023-04-30 14:00:00.000,2023-04-30 12:00:00.000,Played,335,188039,4428734,5
335,5452150,7452,16,5,4,0,3,2,42,0,0.111,20.6,1.781,32,25,17,6,4,7,1,0,6,9,5,3,3,14,9,5,5452150,"København - Brøndby, 0 - 1",2023-04-30 16:00:00.000,2023-04-30 14:00:00.000,Played,335,188039,4428735,5
335,5452150,7453,10,17,6,0,5,3,19,1,0.134,17.3,1.344,11,12,5,4,3,5,1,0,3,5,3,2,5,10,8,2,5452150,"København - Brøndby, 0 - 1",2023-04-30 16:00:00.000,2023-04-30 14:00:00.000,Played,335,188039,4428735,5
335,5452151,7457,9,11,3,0,3,0,20,1,0.17,16.9,1.534,17,11,7,2,3,4,0,0,4,5,2,3,5,19,15,4,5452151,"Nordsjælland - AGF, 0 - 1",2023-04-30 18:00:00.000,2023-04-30 16:00:00.000,Played,335,188039,4428735,5
335,5452151,7458,9,8,7,0,1,1,42,0,0.182,15.2,1.635,34,16,11,4,1,3,3,0,4,6,1,2,5,22,5,17,5452151,"Nordsjælland - AGF, 0 - 1",2023-04-30 18:00:00.000,2023-04-30 16:00:00.000,Played,335,188039,4428735,5
335,5452121,7455,10,9,4,0,0,0,23,3,0.189,16.1,1.887,10,22,5,6,2,4,2,0,2,6,4,1,6,14,9,5,5452121,"Midtjylland - Silkeborg, 3 - 0",2023-05-01 19:00:00.000,2023-05-01 17:00:00.000,Played,335,188039,4428734,5
335,5452121,7461,7,5,5,0,0,1,20,0,0.163,17.6,1.144,12,17,9,2,3,3,1,0,2,4,1,0,3,21,8,13,5452121,"Midtjylland - Silkeborg, 3 - 0",2023-05-01 19:00:00.000,2023-05-01 17:00:00.000,Played,335,188039,4428734,5
335,5452122,7454,21,11,6,0,0,4,22,4,0.142,14.5,2.98,10,28,12,10,4,7,3,0,7,14,7,8,12,38,21,17,5452122,"AaB - Horsens, 4 - 0",2023-05-07 12:00:00.000,2023-05-07 10:00:00.000,Played,335,188039,4428734,6
335,5452122,7465,5,14,2,0,2,1,31,0,0.07,22.2,0.351,9,6,10,1,1,3,1,1,2,2,0,1,1,21,12,9,5452122,"AaB - Horsens, 4 - 0",2023-05-07 12:00:00.000,2023-05-07 10:00:00.000,Played,335,188039,4428734,6
335,5452123,7461,15,14,7,0,1,3,21,0,0.079,17.2,1.19,26,30,7,3,8,7,2,0,4,8,1,2,4,22,10,12,5452123,"Silkeborg - OB, 0 - 1",2023-05-07 14:00:00.000,2023-05-07 12:00:00.000,Played,335,188039,4428734,6
335,5452123,7460,13,8,5,0,2,1,30,1,0.147,18.7,1.917,8,21,14,3,6,7,1,0,4,6,2,4,4,21,6,15,5452123,"Silkeborg - OB, 0 - 1",2023-05-07 14:00:00.000,2023-05-07 12:00:00.000,Played,335,188039,4428734,6
335,5452124,7455,16,9,7,0,2,1,45,1,0.084,17.7,1.35,23,33,17,4,4,5,0,0,8,11,4,7,7,17,9,8,5452124,"Lyngby - Midtjylland, 2 - 1",2023-05-07 14:00:00.000,2023-05-07 12:00:00.000,Played,335,188039,4428734,6
335,5452124,7484,11,18,2,0,3,2,20,2,0.123,17.9,1.355,9,11,9,5,3,4,0,0,3,7,5,4,6,21,9,12,5452124,"Lyngby - Midtjylland, 2 - 1",2023-05-07 14:00:00.000,2023-05-07 12:00:00.000,Played,335,188039,4428734,6
335,5452152,7462,17,8,9,0,1,0,34,1,0.12,14.3,2.034,14,22,10,7,5,2,0,0,5,15,7,3,10,29,12,17,5452152,"Randers - Brøndby, 1 - 3",2023-05-07 16:00:00.000,2023-05-07 14:00:00.000,Played,335,188039,4428735,6
335,5452152,7453,15,11,6,0,2,3,22,3,0.193,16.6,2.89,7,29,7,7,4,4,2,1,3,11,5,3,7,17,5,12,5452152,"Randers - Brøndby, 1 - 3",2023-05-07 16:00:00.000,2023-05-07 14:00:00.000,Played,335,188039,4428735,6
335,5452153,7457,18,10,5,0,2,1,34,3,0.131,18.4,2.358,20,23,9,7,6,8,2,0,5,10,5,2,7,22,10,12,5452153,"AGF - Viborg, 3 - 0",2023-05-07 18:00:00.000,2023-05-07 16:00:00.000,Played,335,188039,4428735,6
335,5452153,7456,4,10,3,0,1,3,19,0,0.066,21.9,0.2645,9,16,10,3,0,2,2,0,1,2,1,6,1,18,9,9,5452153,"AGF - Viborg, 3 - 0",2023-05-07 18:00:00.000,2023-05-07 16:00:00.000,Played,335,188039,4428735,6
335,5452154,7452,14,7,8,1,4,1,24,2,0.122,19.4,1.71,23,16,11,5,4,7,2,0,5,7,3,4,4,15,8,7,5452154,"Nordsjælland - København, 3 - 2",2023-05-08 19:00:00.000,2023-05-08 17:00:00.000,Played,335,188039,4428735,6
335,5452154,7458,13,12,6,0,2,1,35,3,0.173,14.9,2.255,26,24,7,6,2,4,1,0,5,9,5,1,7,13,7,6,5452154,"Nordsjælland - København, 3 - 2",2023-05-08 19:00:00.000,2023-05-08 17:00:00.000,Played,335,188039,4428735,6
335,5452125,7454,11,9,3,0,2,2,14,1,0.098,21.2,1.075,6,14,8,4,3,5,1,0,4,6,3,1,4,23,9,14,5452125,"OB - AaB, 1 - 1",2023-05-12 19:00:00.000,2023-05-12 17:00:00.000,Played,335,188039,4428734,7
335,5452125,7460,8,8,8,0,0,1,36,1,0.106,19.7,0.8473,19,21,9,5,0,5,3,0,3,3,2,2,3,30,18,12,5452125,"OB - AaB, 1 - 1",2023-05-12 19:00:00.000,2023-05-12 17:00:00.000,Played,335,188039,4428734,7
335,5452126,7484,5,10,6,0,2,2,11,0,0.107,16.4,0.5325,8,12,10,1,3,3,1,0,1,2,0,1,2,24,10,14,5452126,"Silkeborg - Lyngby, 1 - 0",2023-05-14 14:00:00.000,2023-05-14 12:00:00.000,Played,335,188039,4428734,7
335,5452127,7465,8,7,3,0,1,0,30,1,0.097,16.8,0.7772,8,12,6,3,2,1,0,0,3,7,3,2,5,15,4,11,5452127,"Midtjylland - Horsens, 3 - 1",2023-05-14 14:00:00.000,2023-05-14 12:00:00.000,Played,335,188039,4428734,7
335,5452127,7455,22,6,12,0,2,1,40,3,0.092,17.3,2.033,26,34,7,7,9,10,2,0,6,12,5,3,8,23,12,11,5452127,"Midtjylland - Horsens, 3 - 1",2023-05-14 14:00:00.000,2023-05-14 12:00:00.000,Played,335,188039,4428734,7
335,5452126,7461,13,10,6,0,0,2,20,1,0.162,15.9,2.11,26,22,10,8,1,3,2,0,4,10,6,1,7,10,5,5,5452126,"Silkeborg - Lyngby, 1 - 0",2023-05-14 14:00:00.000,2023-05-14 12:00:00.000,Played,335,188039,4428734,7
335,5452155,7453,7,12,2,1,2,2,27,1,0.208,17.2,1.46,19,18,10,3,1,2,0,0,3,5,3,4,4,23,11,12,5452155,"Brøndby - København, 1 - 3",2023-05-14 16:00:00.000,2023-05-14 14:00:00.000,Played,335,188039,4428735,7
335,5452155,7452,5,11,4,0,5,1,15,3,0.173,13.1,0.8645,6,9,12,3,1,1,0,0,1,4,3,1,4,19,10,9,5452155,"Brøndby - København, 1 - 3",2023-05-14 16:00:00.000,2023-05-14 14:00:00.000,Played,335,188039,4428735,7
335,5452156,7457,11,10,4,0,0,1,24,1,0.067,19.7,0.7411,17,13,14,4,3,6,1,0,4,5,3,4,4,15,7,8,5452156,"AGF - Nordsjælland, 1 - 1",2023-05-14 18:00:00.000,2023-05-14 16:00:00.000,Played,335,188039,4428735,7
335,5452156,7458,7,14,5,0,1,3,26,1,0.162,15.7,1.137,12,18,10,4,1,3,1,0,2,4,3,2,4,15,6,9,5452156,"AGF - Nordsjælland, 1 - 1",2023-05-14 18:00:00.000,2023-05-14 16:00:00.000,Played,335,188039,4428735,7
335,5452157,7456,25,11,10,0,2,1,47,2,0.15,15.6,3.75,24,45,8,11,7,7,1,0,7,18,10,2,10,17,7,10,5452157,"Randers - Viborg, 0 - 2",2023-05-15 19:00:00.000,2023-05-15 17:00:00.000,Played,335,188039,4428735,7
335,5452157,7462,13,8,4,0,2,1,22,0,0.136,20,1.769,3,18,11,3,6,7,2,1,3,6,1,3,2,19,8,11,5452157,"Randers - Viborg, 0 - 2",2023-05-15 19:00:00.000,2023-05-15 17:00:00.000,Played,335,188039,4428735,7
335,5452130,7465,5,17,5,0,2,0,36,0,0.135,16.7,0.6743,19,25,5,1,1,2,0,0,3,3,1,3,3,29,17,12,5452130,"Horsens - Silkeborg, 0 - 1",2023-05-19 19:00:00.000,2023-05-19 17:00:00.000,Played,335,188039,4428734,8
335,5452130,7461,6,5,5,0,2,2,20,1,0.184,14.1,1.103,15,19,13,1,1,2,0,1,3,4,1,1,3,29,17,12,5452130,"Horsens - Silkeborg, 0 - 1",2023-05-19 19:00:00.000,2023-05-19 17:00:00.000,Played,335,188039,4428734,8
335,5452129,7460,13,8,4,0,1,7,46,4,0.275,13.2,3.581,25,31,8,7,1,2,1,2,3,11,6,0,7,20,13,7,5452129,"Lyngby - OB, 0 - 4",2023-05-21 14:00:00.000,2023-05-21 12:00:00.000,Played,335,188039,4428734,8
335,5452128,7454,10,11,6,0,3,3,22,0,0.079,20.5,0.7945,9,14,12,0,6,6,0,0,4,4,0,6,4,22,11,11,5452128,"AaB - Midtjylland, 0 - 2",2023-05-21 14:00:00.000,2023-05-21 12:00:00.000,Played,335,188039,4428734,8
335,5452128,7455,8,13,2,0,1,5,11,2,0.146,16.2,1.169,16,10,11,4,3,3,1,0,1,5,3,4,3,28,16,12,5452128,"AaB - Midtjylland, 0 - 2",2023-05-21 14:00:00.000,2023-05-21 12:00:00.000,Played,335,188039,4428734,8
335,5452129,7484,4,9,4,1,0,4,22,0,0.053,17.9,0.2134,12,11,6,0,2,2,0,0,2,2,0,1,2,11,4,7,5452129,"Lyngby - OB, 0 - 4",2023-05-21 14:00:00.000,2023-05-21 12:00:00.000,Played,335,188039,4428734,8
335,5452158,7456,14,8,5,0,1,0,30,1,0.063,19.4,0.8849,17,22,8,3,4,7,1,0,7,7,2,2,3,28,16,12,5452158,"Viborg - Brøndby, 1 - 1",2023-05-21 16:00:00.000,2023-05-21 14:00:00.000,Played,335,188039,4428735,8
335,5452158,7453,4,10,2,0,0,2,17,1,0.045,18.6,0.1788,14,9,8,2,1,1,1,0,1,3,1,2,1,16,9,7,5452158,"Viborg - Brøndby, 1 - 1",2023-05-21 16:00:00.000,2023-05-21 14:00:00.000,Played,335,188039,4428735,8
335,5452159,7452,13,11,4,0,3,2,15,4,0.169,17.7,2.196,16,16,7,7,3,4,2,0,3,9,5,1,6,18,9,9,5452159,"København - AGF, 4 - 3",2023-05-21 18:00:00.000,2023-05-21 16:00:00.000,Played,335,188039,4428735,8
335,5452159,7457,16,8,2,0,3,1,18,3,0.119,17.5,1.907,16,19,11,7,1,7,2,1,8,9,5,3,7,16,7,9,5452159,"København - AGF, 4 - 3",2023-05-21 18:00:00.000,2023-05-21 16:00:00.000,Played,335,188039,4428735,8
335,5452160,7462,5,14,2,0,3,1,10,1,0.209,18.1,1.045,7,1,10,1,2,4,0,0,2,1,1,0,1,11,5,6,5452160,"Nordsjælland - Randers, 3 - 1",2023-05-22 19:00:00.000,2023-05-22 17:00:00.000,Played,335,188039,4428735,8
335,5452160,7458,18,11,3,0,1,1,19,3,0.225,13.5,4.049,35,34,12,10,2,4,2,0,6,14,8,3,13,24,14,10,5452160,"Nordsjælland - Randers, 3 - 1",2023-05-22 19:00:00.000,2023-05-22 17:00:00.000,Played,335,188039,4428735,8
335,5452131,7465,9,10,6,0,3,0,39,1,0.118,15.9,1.064,20,20,4,4,2,1,1,0,3,8,3,1,3,22,8,14,5452131,"OB - Horsens, 2 - 1",2023-05-26 19:00:00.000,2023-05-26 17:00:00.000,Played,335,188039,4428734,9
335,5452131,7460,17,4,9,0,1,0,29,2,0.15,18.6,2.546,17,21,10,9,2,7,2,1,5,10,7,1,8,31,10,21,5452131,"OB - Horsens, 2 - 1",2023-05-26 19:00:00.000,2023-05-26 17:00:00.000,Played,335,188039,4428734,9
335,5452133,7484,12,14,6,0,0,2,35,2,0.237,13.1,2.848,10,30,11,4,6,1,0,0,2,11,4,5,8,25,12,13,5452133,"Lyngby - AaB, 2 - 1",2023-05-29 14:00:00.000,2023-05-29 12:00:00.000,Played,335,188039,4428734,9
335,5452133,7454,23,11,7,0,1,5,22,1,0.097,17.3,2.241,8,19,13,7,6,7,0,1,9,16,7,4,9,20,8,12,5452133,"Lyngby - AaB, 2 - 1",2023-05-29 14:00:00.000,2023-05-29 12:00:00.000,Played,335,188039,4428734,9
335,5452132,7455,8,9,3,0,2,0,17,3,0.163,15,1.3,9,15,11,7,1,1,0,0,0,7,7,4,5,16,7,9,5452132,"Silkeborg - Midtjylland, 3 - 3",2023-05-29 14:00:00.000,2023-05-29 12:00:00.000,Played,335,188039,4428734,9
